"1=Left-Cerebellum-Cortex","2=Left-Thalamus-Proper","3=Left-Caudate","4=Left-Putamen","5=Left-Pallidum","6=Left-Hippocampus","7=Left-Amygdala","8=Left-Accumbens-area","9=Left-VentralDC","10=Right-Cerebellum-Cortex","11=Right-Thalamus-Proper","12=Right-Caudate","13=Right-Putamen","14=Right-Pallidum","15=Right-Hippocampus","16=Right-Amygdala","17=Right-Accumbens-area","18=Right-VentralDC","19=ctx-lh-bankssts","20=ctx-lh-caudalanteriorcingulate","21=ctx-lh-caudalmiddlefrontal","22=ctx-lh-cuneus","23=ctx-lh-entorhinal","24=ctx-lh-fusiform","25=ctx-lh-inferiorparietal","26=ctx-lh-inferiortemporal","27=ctx-lh-isthmuscingulate","28=ctx-lh-lateraloccipital","29=ctx-lh-lateralorbitofrontal","30=ctx-lh-lingual","31=ctx-lh-medialorbitofrontal","32=ctx-lh-middletemporal","33=ctx-lh-parahippocampal","34=ctx-lh-paracentral","35=ctx-lh-parsopercularis","36=ctx-lh-parsorbitalis","37=ctx-lh-parstriangularis","38=ctx-lh-pericalcarine","39=ctx-lh-postcentral","40=ctx-lh-posteriorcingulate","41=ctx-lh-precentral","42=ctx-lh-precuneus","43=ctx-lh-rostralanteriorcingulate","44=ctx-lh-rostralmiddlefrontal","45=ctx-lh-superiorfrontal","46=ctx-lh-superiorparietal","47=ctx-lh-superiortemporal","48=ctx-lh-supramarginal","49=ctx-lh-frontalpole","50=ctx-lh-temporalpole","51=ctx-lh-transversetemporal","52=ctx-lh-insula","53=ctx-rh-bankssts","54=ctx-rh-caudalanteriorcingulate","55=ctx-rh-caudalmiddlefrontal","56=ctx-rh-cuneus","57=ctx-rh-entorhinal","58=ctx-rh-fusiform","59=ctx-rh-inferiorparietal","60=ctx-rh-inferiortemporal","61=ctx-rh-isthmuscingulate","62=ctx-rh-lateraloccipital","63=ctx-rh-lateralorbitofrontal","64=ctx-rh-lingual","65=ctx-rh-medialorbitofrontal","66=ctx-rh-middletemporal","67=ctx-rh-parahippocampal","68=ctx-rh-paracentral","69=ctx-rh-parsopercularis","70=ctx-rh-parsorbitalis","71=ctx-rh-parstriangularis","72=ctx-rh-pericalcarine","73=ctx-rh-postcentral","74=ctx-rh-posteriorcingulate","75=ctx-rh-precentral","76=ctx-rh-precuneus","77=ctx-rh-rostralanteriorcingulate","78=ctx-rh-rostralmiddlefrontal","79=ctx-rh-superiorfrontal","80=ctx-rh-superiorparietal","81=ctx-rh-superiortemporal","82=ctx-rh-supramarginal","83=ctx-rh-frontalpole","84=ctx-rh-temporalpole","85=ctx-rh-transversetemporal","86=ctx-rh-insula"
109370.47141556,36392.3323325049,7105.54133254848,29337.7374589546,28109.9690308869,37509.3309911429,16040.8440006565,8133.69523003035,37857.0538480021,64548.8763097301,25497.2834221763,20195.8135495243,41225.6877349373,26014.6498528472,18372.1462859632,10177.9591339809,17056.1178726547,40231.0320297838,1082.05812715832,2397.08554716944,4255.69831252401,7605.2899599949,6102.07416818157,11729.3244650703,13985.1872678199,12506.453465407,12284.3986390092,17419.5846357811,22793.687712336,22201.8012887761,27690.5252975016,24739.6144070332,18691.0009766788,386.978546838334,3893.73987672187,5982.33649681708,6499.92818613758,17978.5981649177,22691.5584804907,3384.07564741024,23053.2710803454,13751.07846957,9400.7395478749,26157.3739370989,27313.5650557047,29671.7857778763,13334.4084949302,20760.5224739857,6294.04608890228,11983.0532091279,27165.550170503,46889.8171745343,2453.01581980326,21213.6748325285,2459.08308128809,3234.60778067051,11479.7797254055,10359.0235214049,5240.12976354483,20145.8640512719,2640.34176757769,10748.4597169675,3924.56612583302,17749.2411250357,15809.6469358322,17977.1252638954,16691.4735410847,5819.30861388147,1688.13148818462,2673.8216847931,4174.62969487056,18355.481559917,8609.85308272456,8378.09173643054,20794.120467759,15036.2709653933,6907.77325962542,10125.2066318727,45314.7639957573,26928.6601033377,16309.3398094656,12394.8568041507,8920.68082326598,9478.10506638896,6021.43070176092,29333.6931546964
108419.064326967,36137.7344380547,6938.94279888575,28579.5815602492,27266.3217973164,37093.4843444716,15885.2140598446,7853.56079207165,35737.9982508027,63264.8023535671,24711.1503451928,18731.5579675817,37896.491659319,24405.1382185549,17843.5933313254,10023.5306650175,16893.4904262091,38918.0534670315,1013.02597655419,1280.90990669362,3821.85265969189,7233.7607492848,6026.50532935355,10920.5524260369,13597.8293653026,11619.690993735,12057.1512073306,16430.1259394275,22360.9540048614,21533.4731041426,27057.0632194002,24496.792883987,15165.0901303596,143.274062411245,3580.23385804975,5829.62691162164,6303.7297951963,16605.2508185676,19412.6762392613,2313.61523748092,21597.0203782857,13245.8965878751,4891.94336538796,23873.3063595258,25381.5553420619,25859.8749304732,12740.5411543013,19678.6143377668,5188.86345477097,11063.0450978503,21278.8983400818,44171.7566868095,328.294114912287,20420.9123595121,1355.30704414663,2721.95123294475,11231.6334140419,9974.64073898622,4716.25753905466,19566.8480812889,2246.17275185141,10005.9291574256,3748.61178646487,16834.986991429,15609.546444202,17341.8838804663,16587.141568029,2270.65984622318,1394.16508761843,2630.72736075948,3991.96157004223,17074.6343986527,6219.87365009724,8307.2599321303,14891.0872968114,13444.392611711,6899.55185183056,8264.61764519493,38135.0452209245,23274.7471466956,15734.1867268883,11972.7463325411,8208.11844308692,9250.82059296523,5994.41153517299,28609.9688001022
108450.290457296,36328.7371750958,6661.49659260781,28798.0390700368,26692.7045925222,36222.620828914,15349.7437494802,8032.79443232907,36131.0191838532,64156.3640752287,25050.1546065849,19305.5868972893,39748.562165251,25321.8785580312,18065.4335271564,10116.5713152486,16886.9900968026,39952.57165404,1068.38113273698,1753.8166130551,3842.363859932,7540.11370038909,5760.3703623731,11450.870286973,13422.6921663253,11553.4368839144,12047.9233295929,16041.338127069,22345.2554591562,20658.3909896807,27184.8518105848,24580.5388611825,16917.8496243489,251.50005784238,3638.33244267829,5863.68843027302,6280.79353515597,15660.9112001707,21675.7718240917,2515.97212240073,22608.1661085603,13410.6044141962,7172.11278144085,25563.1952365246,26396.8031759309,28275.7907919382,12739.6232001567,19958.0418605114,5427.23626391447,11484.9077165369,23814.2306069209,45837.7421135632,972.896661281335,20704.6701773853,1936.38484899327,2617.77799250275,11054.6307599535,10297.5348754787,4928.00074225593,19758.8868633853,2558.96927063898,9725.30495255593,3888.79518037003,16899.2422009571,15780.008760431,17536.2491086328,16665.3967794948,4514.48027283271,1510.33095610389,2604.75063024693,3995.43740569012,16993.7554605431,7400.07515196324,8284.78916483594,18438.4010407761,14132.2980204603,6903.10290074197,8572.54481023598,41440.1026596474,24464.9080058002,15643.4201749721,12161.1904006606,8703.2733419361,9467.56782790204,5996.03855175116,28926.5840247305
108726.274579379,36341.2009006761,6781.00255682564,29019.9211281212,27994.458953945,37091.2476821896,15563.3288073909,8079.52942626838,37661.363108919,64348.6087954789,25380.2580635478,19609.3456193042,39778.0451959204,25256.0267744214,17979.8520170294,8572.68607212033,16661.4425622299,38550.7898031229,1013.23558233083,961.064072740048,4135.61735421082,7596.47610691393,5829.1713537504,11554.897451134,13837.0384383691,11862.8710698013,12221.7410190824,17046.5778963258,22632.3731459435,21999.794155785,27542.6563308537,24563.8568766225,17998.6059392415,286.015046924971,3747.65490887397,5930.83416704265,6375.05073066722,17586.3588418129,22510.3474609011,3309.52986537794,22848.0313040101,13662.0381864717,6875.20242819505,25840.6223068994,26073.6980942015,29042.1641094148,12642.7202719642,20267.0872650553,5742.77336543041,9557.39259137702,23171.4787455032,44600.566486567,1586.59308532128,21139.1944856404,972.452744319514,3084.16214670738,11168.6922532444,10340.4439285332,5147.19426999078,20104.8737928761,2633.06008615741,10037.3556667433,3879.88597260677,17347.558526252,15765.9479776785,17920.0809238947,16684.3851558143,5314.50933419313,1571.54979391743,2654.89592119365,4076.19024994175,17886.5809160514,8521.02189650213,8362.38360688917,18248.5158453239,14606.0258145045,6903.78639627104,9365.19990813151,40509.1271453612,25622.2701189936,15820.9232984834,12304.2065226393,8814.92579435551,9469.51528483303,6007.40696106566,28938.387296862
108905.699700176,36363.7696193735,7025.52261136286,28758.2399626477,28006.979041703,37269.391855027,15776.7279327702,8046.51204424014,37782.252026327,64544.8257881217,25478.9756904473,19812.8292019722,41154.4448259231,25952.4080617647,18357.6463844075,10117.7813559981,17032.6367649876,40222.2659137852,1080.11811693269,2363.51467713318,4160.21701233768,7595.5766512666,6032.75743961247,11360.2555160031,13954.1690314409,11831.3580633135,12268.6786335211,17123.8258499196,22639.6239304419,21956.7599219605,27646.4794588075,24688.8384466398,18415.713399779,382.69819418079,3820.69369541178,5889.2198766852,6393.17442503822,17470.2498723012,22211.8137082427,3309.08935843932,23044.6825705991,13675.2333578354,9352.99093733786,25958.7812452602,26949.5644693142,29296.1016051379,13280.5798618537,20407.734240862,6061.80900349945,11809.866627424,26975.267838043,46556.7772959275,2369.04348237684,21164.211472431,2451.94838624989,3105.53807539031,11446.2074500882,10328.5029915611,5174.54327569011,20102.6682457444,2611.2941186534,10004.890902119,3915.15038840403,17397.6340449462,15622.2081197968,17960.2539889798,16687.3288808167,5707.14523204323,1685.75734691281,2607.56447872386,4052.77455024159,17430.9052709277,8508.12305300438,8308.85898497514,20746.4504209394,14407.7608663357,6903.04739278706,9508.69460683525,44739.496918261,26765.544493459,16236.9150058342,12293.519980732,8642.97727065091,9473.91037908802,6013.09893092052,29237.688322946
109334.640173088,36399.7816550587,7048.58183559962,29312.5994963618,27635.0564400256,37434.7910375721,15992.9683335826,8104.62160673656,37693.2292310409,64419.1095145042,25488.5765181375,19964.8857358453,40885.625403678,25940.1036391759,18378.5464646422,10174.9649159318,17033.1121894808,40216.4532534424,1078.86316140229,1892.78642308083,4184.26155931246,7595.90943192272,6099.84450252895,11610.6663930243,13972.9597964645,12183.7632752851,12280.1501801441,16846.0500169117,22706.6076523801,22073.2319801869,27623.137623643,24713.1721103364,18629.2079932106,352.55660493602,3848.19135004818,5947.96377821278,6430.12938476593,17529.652776947,22347.6868934,3198.11780822478,22921.6151111285,13736.959162553,8634.74659917852,25984.4730180564,26930.104120872,29529.1694998463,13285.5773956808,20678.9323038648,5977.11776137998,11731.1849049255,25635.4994258549,46814.4744509263,2358.59575107449,21168.8792977938,1959.1971622578,3152.33228991623,11447.9906998178,10354.8850017043,4987.77552113979,20117.3062516184,2634.87374118553,10432.2974791143,3915.97546202462,17483.552957152,15807.976476816,17915.7990833796,16689.8918750109,5759.09780516207,1657.24530027772,2667.43637672719,4108.82756871387,17727.7228705032,8409.63219993011,8376.14414788061,19940.5868969652,14980.391553233,6906.63776617369,9742.55668645614,43490.727851022,26784.0508072445,16234.0739051508,12224.5246603774,8917.90006293863,9476.70573129645,6018.27533639898,29307.5700035961
106760.250226299,35160.5558043384,5728.81008973625,27859.7551016216,26410.396356245,36157.1518511833,15220.0902631225,8010.32495184813,36451.1534485957,63015.8246000034,24893.1452478305,19006.6208049941,39071.8964509428,25015.92956153,17761.4981525231,9314.16534356922,16206.5670426343,39190.4837068398,1075.31390977331,1286.5767820169,3575.34102816551,6919.23067147197,5718.16848441172,10458.6198961885,13430.1549122253,11339.2881880926,11911.5996434934,16066.9603761336,22077.0638152324,20745.1539021613,27138.0299794966,24356.8573912563,15614.9817154967,308.287204770022,3749.52648951166,5929.50569704102,6199.92171948076,16908.3247079718,21795.2772264162,2510.3817840574,21489.0245399045,13259.7878008476,5336.44404587062,25290.0893716744,25725.9740060173,28093.3548540795,12491.3709239899,20301.3260532844,5667.68152973029,11017.120271862,20733.3559627946,45241.1516062906,581.095799543786,20924.0134869141,1444.22675747924,2597.48078472417,10955.3716451901,9611.80387485718,5007.68086323584,19481.8905302507,2361.72181092543,9595.82860893134,3816.64149310563,16752.8997032701,15472.0103109869,17617.7033904993,16451.1372716112,3049.12139203466,1651.053680132,2647.01500153625,4100.46045839408,17423.9347934715,7293.19782770086,8210.69273489628,16704.2678074313,14089.2210633874,6901.31439777359,9304.17625537381,38673.7818235557,24214.9736591732,15764.7348439288,12167.2803410878,8256.56303235532,9123.08090996081,5965.76896889532,28649.9763771978
109045.121710165,36219.1258391537,7020.2184222471,28239.7707989529,26549.69897294,35925.5737467469,15848.015474007,7952.66855821718,36583.8166034054,64223.7790334725,25079.4653714602,19192.1510602192,39187.4771961188,24940.5647978782,18034.3486019758,10046.4585730513,16861.0210375744,39396.2824438706,1053.63427272589,1689.96837488911,3810.37327257241,7520.61095853753,6035.35898128918,11410.7618272769,13493.5333757994,11085.6349987959,12126.153719858,15709.2807765416,22019.3978538117,21060.0705306281,26912.2955989421,23887.9838665148,15942.519916966,202.188735746809,3701.29191929633,5920.68462459877,6334.31677304233,16911.0649005532,20821.4849020392,2353.84244084098,22708.6537960885,13530.2036067176,7432.77531285877,25570.7551228992,25533.6290998468,27879.1126912277,12433.7768678048,20224.1624160494,5548.64794302207,11085.9340496194,24075.7253049517,45294.3123381974,1129.20785963605,20539.2725196949,1806.64462079822,2819.20262287992,10857.6858657623,10275.4432328751,4835.64334656966,19753.9758405272,2571.88936694276,9869.85795136202,3861.98897030711,16458.9976702491,15797.6341542601,17313.5384965455,16550.3968056607,3207.1810388828,1470.9381033257,2637.29350594768,4066.26920466627,16723.7042384101,7537.95733185144,8328.89770898491,18791.9418282701,13915.8038160007,6904.67627891002,8860.58331544512,41471.5707412758,24443.4923841301,15771.4044768367,11921.087347882,8742.95700619552,9445.28227882725,5997.5713961074,28998.6641403848
107684.82275411,36313.2935370332,6891.11288552266,29023.2724197381,27070.1181822168,37083.8062267038,15837.8913502631,8126.78947532796,36614.7221645527,63976.9083783325,25124.9942249549,20085.9758964258,40681.5739110168,25800.0704815013,18310.700709257,10151.4470598857,17004.1850755916,40198.4296081527,1062.33598710806,1372.02756806306,3871.89700609737,7527.97766737617,6017.30441392838,11575.1408432412,13821.530256724,11612.7972613496,12199.5337468045,16194.4106392404,22595.6869219807,21691.162647324,27560.6698354569,24630.6885191326,18494.508319698,352.494644470862,3891.47861369676,5971.48038319187,6459.94250748437,16985.6354098099,22389.6471305048,3215.58643900161,22854.7177055327,13478.8153291926,9216.35266528507,26069.7845554652,26520.8487809789,28922.6701629256,13153.5715842847,20738.3753238952,6206.5800664524,11769.647599455,25809.5931921819,46487.6550723193,963.654033584138,20421.2223135966,1562.01361421862,2606.43261255422,11058.6970547978,10308.5115578307,5115.30981523514,20042.162962765,2551.84747815295,9804.76616555405,3897.20189599029,17234.857760633,15617.9926645055,17911.0652366743,16610.0223257878,5793.00778831465,1652.97303131218,2661.53076118733,4152.0517494794,17435.1151780047,8436.15725414926,8368.69523151521,20607.7342355943,14075.3766042362,6905.47469934402,10014.5756193604,43701.0749295298,24313.5378073846,15788.9739618119,12307.2820477089,8727.71364980517,9466.50261882518,6014.04717548745,29195.9427348125
109367.584415461,36403.433225749,7084.11675476842,29322.5114669158,27627.9237709548,37360.7221979196,16036.5186311881,8026.77661643771,37504.3369360128,64503.716858374,25460.4411806692,19775.4437567872,40505.6074549872,25803.2302910346,18349.7973781288,10174.9768919871,17034.2432507121,40212.2573613585,1052.04215420957,1715.71939003817,4113.73588601337,7581.76760993357,6098.69115735573,11704.2318850415,13959.0724841026,11963.3554316725,12264.1925936801,16894.3054064978,22606.9593346049,21772.389836312,27657.090586511,24711.2975092968,17642.2566882967,360.115871506483,3844.41753736592,5882.85580578528,6382.46891468579,17120.8673581742,22372.382337786,3343.62167617516,22987.8787158696,13721.705238918,8589.79058796319,25483.1230635461,27225.3313362005,28918.9397951571,13141.1296314178,20749.4679321029,5999.68567219747,11644.478623258,26560.9541303994,46378.5231418265,2286.04525592961,21167.667954876,1782.70002663677,3057.10121574043,11431.1142788678,10354.8933121986,5209.20192417572,20128.0846055061,2576.15662562032,10047.4399195354,3895.73405815694,17434.7232395029,15592.950134956,17965.6873630327,16688.9106972883,4756.55182990711,1615.60029370323,2656.10839771037,4072.2504542242,17546.2581514659,8562.02091606025,8367.61524066818,19696.7307244033,14964.0175492214,6906.50315161806,9744.7540379368,43846.2316990495,26697.9313569906,16178.5972007144,12369.1181705998,8698.35344746779,9474.6742894114,6021.00685838552,29045.1777034766
108878.32584859,36180.4130985778,7067.46724779718,29251.8838143614,27566.023963355,37377.3809475512,16024.3666877154,8010.77799235856,37231.6636372202,64533.65008018,25279.6338816849,19595.4150180081,40206.9277965594,25637.0624452113,18312.8774347217,10168.2492278294,16954.442039354,40143.528908281,1081.69361612154,2365.58458361682,4156.832093489,7556.71520551868,6085.1025056066,11705.6105441495,13930.7525773505,11738.9959624194,12104.474261787,16628.7150618252,22390.5904096887,22025.4866073991,27646.059933502,24679.1666100017,16961.7502065424,375.932469469029,3876.55822124053,5951.10685388024,6343.86680508297,16903.4171681749,21750.3744250547,2360.07134737155,23018.1879682102,13635.8336460981,8904.01311078972,25734.7348098964,26566.163287804,28478.8379142602,13092.0541888694,20506.5419619253,6116.16502217658,11959.8950170744,27034.263692126,46379.091944824,1169.24726311841,21003.8095390051,2423.38599432126,3084.1062973411,11308.9962285408,10298.6956773082,5071.33485786143,20122.599896875,2311.6379884833,9972.63595108483,3780.14941828878,17140.4712903901,15675.4389922005,17953.6395367811,16671.2112854364,4051.69546774774,1684.51757856371,2655.22469078055,4141.51968237417,17012.662374619,7495.58113461622,8311.76868900189,20293.5391217387,14016.4476669483,6901.37765235935,9738.02566385503,44966.7273563687,25125.520639486,16082.8405594067,12183.0575611875,8514.0694818254,9452.79066351359,5996.71966574481,29161.0045044271
107239.980444721,35259.5283186364,6815.97416200142,28523.0714056934,27364.9517199229,36972.1483930617,15918.0741121309,7775.77756730558,35618.4805330676,63676.9197785401,25076.7374381433,18541.4324393655,40165.5304110423,25503.5595636738,18047.1607388921,9950.75677115051,16896.3687571103,39042.342239849,1059.76717254146,2048.42724058172,3883.50110274427,7136.60074599713,6065.76574982416,11274.9419551286,13800.6881991643,11562.458956612,12249.0908113342,16860.3087409721,22499.779887883,21594.7405034679,27399.1889057348,24214.5330225752,17288.9696708696,295.432189199052,3627.26053770289,5916.47120850623,5908.27042844906,17213.9265697461,19788.2107213784,2388.84316806708,22252.5276083811,13480.0902136342,7511.74609163158,25372.7857625947,26535.8277104944,28544.5913425331,12964.1905661796,20373.5306465184,5338.28651844891,11618.6443335265,25396.5672389406,45935.2124378113,1563.99178637389,20973.4884813733,2106.84334194606,2877.70071940583,10975.5371845461,9835.14609316163,5055.40512902012,19596.9683970748,2486.43276996817,9995.72757702915,3897.5487605487,17255.4682210099,15783.8736236029,17870.9980294274,16257.7157076615,4350.750295159,1607.91636299185,2635.70819540561,4079.37722346838,17411.0409306195,6611.79848161995,8296.05484746513,18884.026460529,14292.2106758886,6902.06864800339,8754.52119760175,43303.4441727651,25537.8213907466,15626.4640034686,12135.8010206976,8502.7466597855,9380.98339262535,6007.50518263113,28777.7747518814
109213.842012565,35851.0546954553,6960.40236748348,29154.5289983777,27612.0291546509,37111.0457174997,15840.6770909851,8110.94237456226,36692.4345267192,64445.8338070438,25131.0815031012,19879.8339614022,40607.2626406606,25933.5668191328,18211.9014830186,9813.06925244024,17001.8189512223,39996.503115752,1047.44055574574,1431.11987781711,3927.99209132249,7418.72388378554,6044.36597228952,11563.1956282349,13923.3964211629,12023.5430179695,12130.3352441838,16859.0672460899,22581.1056028795,21621.786103653,27668.0372770504,24720.6797386477,17984.0181149745,250.96488318153,3750.88484757522,5940.23061488022,6458.25266847498,16532.7197813808,21614.0996769702,2705.75771607616,22948.8635188862,13423.386670056,8946.49361779622,25989.8386355201,26332.2313884781,29191.5299503115,13305.0730643137,20555.9692163748,6076.48397172848,11525.3331158366,25025.6831647863,46706.6078343047,1378.93664600296,20964.3841960626,1523.96290401864,2939.70794777139,11400.0226669568,10197.0784875214,5158.55748014798,20095.0280571394,2599.80585223576,10167.9981866945,3919.4434149685,17211.035022308,15802.4225764965,17969.4939196681,16679.4530414994,5146.72966210288,1558.42194420137,2669.34702325337,4112.5658434615,16990.3182664579,7923.24484433449,8365.69299246767,20335.4220468977,14334.6998790707,6904.83806600107,9711.98954858107,42855.4939693352,25550.8309462446,16261.3030668957,12330.3786759395,8912.32162891858,9431.7765481167,6017.36824581625,29299.0527399827
108233.929709594,36362.9255623016,6977.4920479299,29151.4083888712,27234.9710289761,37324.0732934712,16036.2078826966,8044.86661162128,37185.595651492,63873.8070861194,25342.3124201638,19594.5290325383,40463.2108013835,25878.6012557184,18239.0942926239,10169.2897633259,17038.806169092,40072.8308900595,1071.15580466192,2258.61765537388,4076.91478573659,7572.06000141405,6090.1646426724,11641.9499931667,13661.4498123043,11796.1112085606,12048.4307065717,16989.738060046,22148.1419588048,22020.7099915447,27357.2756739805,24678.326339684,18685.136546132,382.344003737613,3862.29105291271,5950.28905479331,6441.69192156283,17134.0616132368,22210.3816484954,3376.87286105601,22372.1906802458,13664.7066382615,8931.44665198945,25729.7146451987,26932.8192752823,28978.242783243,13285.9843221712,20707.9954440624,6096.44966442007,11930.6771258917,27080.9277703272,46646.7497761426,2155.64479724868,21011.1974666499,2378.85791698826,2975.16391485336,11214.7044693707,10334.4432140876,5158.02990619658,19827.1179734064,2569.66851488256,9808.12279907358,3887.01000078634,17249.3966183715,15668.6974836984,17729.2045808878,16639.5610887315,5816.10238792095,1681.25077233819,2663.66496506147,4149.8679593855,17630.5220232503,8600.75499843911,8375.10397636599,20321.4758715211,14612.5092577949,6905.2788162349,10007.1920113639,45110.9473189954,26357.0417148097,16022.525964443,12390.8885982273,8833.53574783442,9472.68330581102,6020.68068159639,29230.6496024048
109342.366091813,36388.9417297225,6938.30070501566,29297.1475361241,28068.881634146,37486.0219608485,15621.4771406803,8107.56399518617,37837.4012376741,64546.6866590604,25461.2302146745,20110.658461636,41217.5450276937,26010.2509417268,18368.4859457696,10156.8647875475,17052.6313031141,40230.9998686672,1081.79848070629,2361.00573150977,4164.16383980517,7599.81206617155,5937.47617410112,11700.7138681323,13983.1871481189,12100.7560671253,12259.439597742,17232.4116883986,22683.5652706097,22170.3137594452,27677.7741259164,24737.3985522841,18120.312912666,377.88786641421,3841.07030378224,5978.20170545804,6459.91291560605,17579.9648898912,22323.617463161,3363.16984026064,23049.3933551711,13712.2390941784,8680.43131304992,26088.0634769337,27264.8573589958,29613.5599328374,13329.9211481917,20757.1076759029,6190.00113086426,11952.124364689,26612.5916134472,46880.7578062518,2374.04624015131,21138.719329535,2443.89500457706,3136.09687906806,11462.9618857085,10351.1546771219,5222.78854381712,19604.9680954001,2635.5111598121,10340.8870492846,3923.44176291773,17459.5139824515,15807.6890546996,17973.7970869071,16685.0398917357,5605.78392973158,1677.47479920759,2671.41302656056,4159.12962651462,17603.6453021473,8583.68355478253,8378.00146035315,20061.515161439,14962.7447112721,6907.30925779103,10009.100258412,44746.706796784,26772.1420643943,16300.8407989015,11830.9928875443,8915.89242039045,9476.26079482352,6021.08382180182,29317.5872476753
106496.086413092,36259.6980381547,6092.12806544715,28718.7758485525,26957.3235312747,36542.0436855722,15931.8470307321,7761.1474320422,35081.7120808016,63891.4081594264,24293.9992870451,19317.8777580342,38583.6405068431,25336.8212146815,18278.2768509839,10135.6013780442,16904.5950359256,40115.5139271729,1056.39821376778,1620.88220635833,3864.52264204764,7535.16340418776,6004.51479664483,11633.2302906824,13831.4208264048,11639.1671829424,12021.2034866961,16511.0613424797,22223.3045608716,21306.1012062891,27442.0720261247,24631.4797128108,17009.5058870428,344.064135094057,3822.95138198207,5934.31890839918,6340.09455682778,15311.3190988191,21968.7570128999,2609.97049775852,22446.4611319607,12715.7805381242,7256.48727214269,25545.4434469208,25301.8670754991,27916.3354389559,13105.8651258486,20487.4720830818,5424.71910539699,11514.6976960879,21157.9684189104,46028.4044432808,984.148977531411,20959.3053323841,1812.52924863869,2540.78498779355,10985.8071400673,10292.211399593,4997.73372717331,19980.0382162712,2233.73445409065,9862.20429565553,3767.31642301465,17270.1115391474,15604.3191805822,17892.6042464575,16669.0040580218,4108.72364731648,1615.98990167067,2649.39696464286,4082.20056244477,17316.9319074021,7576.81330418505,8328.4250451999,18642.4004065143,14260.9112338572,6897.16702040358,9035.63805105928,38927.8145961771,24537.1398732712,15642.1968579287,12090.6591026615,8273.65152163267,9452.95196538081,5592.87906660604,28665.5066136788
107890.456697523,35832.1549923587,6393.88455330452,29147.444634562,27574.672249821,37309.2709802105,15819.201096329,7787.24607818937,36261.8421573967,63439.9207648928,24657.3834426203,18553.6505964865,40287.7272621654,25647.4420269476,18316.2816849548,10149.5752639833,16677.4587389326,39690.1090572603,1047.19039105141,1254.1527920753,3970.26434141351,7368.76302120357,6045.53005896642,11481.5843493979,13809.1793228398,12061.1391015122,11997.3562303541,16796.9119938529,22020.3473829851,21899.782357135,27556.0613998221,24571.525620717,17724.1067529391,291.111273540971,3462.51491505864,5937.10790525195,5757.13914697997,17437.5309167571,21650.3587823556,3322.47268237505,21348.1305098067,13589.9263346301,6219.77783222048,25045.8584907662,26630.2461168715,28734.7460910996,13199.1175594553,20420.9179057228,5844.22815210283,11580.9853572771,23252.7384896548,46010.5213450743,1974.72248656431,21075.7241432349,1342.76582868083,2826.71467065902,11144.8200978646,10134.9854073444,5185.83084611879,19775.0760833764,2591.52234032622,10079.5008141144,3904.39595428372,16572.9348424425,15794.2201969418,17818.4535073898,16575.6120684293,4835.14814928028,1625.55090262261,2645.66703767589,4131.99864791008,17705.9889144565,8353.10811667395,8343.76631571165,17589.8182988173,14498.9936975056,6903.17505354213,9321.9970406121,40968.8059331961,26063.8546364137,15806.7312698636,12329.7792546768,8846.67314897064,9274.46349726186,5990.17100326884,29178.5936064562
109371.581123794,36404.117714608,7096.97946972214,29336.9913636954,27759.9254710972,37490.667009681,16038.5071047596,8094.89406148414,37831.533675883,64548.8756867796,25499.1871339125,19971.9422461615,41079.0378138404,25914.9952825303,18374.2801689089,10176.8140745686,17047.1751096838,40223.4954883219,1082.07518273126,2397.18325596093,4256.93557613832,7597.44819371012,6102.80688744737,11732.6740933596,13983.9599122461,12514.1027312946,12283.8186686345,17122.5871410586,22754.0832706061,22125.1006269949,27690.2320246808,24735.4601205243,18688.636180383,386.938140195038,3892.72604135971,5943.46228800784,6494.9429621984,17965.8861626403,22691.8705925883,3384.07502445974,23053.2577661542,13751.9896119192,9399.88761729386,25946.0351977354,27299.6953196367,29522.3946275768,13240.5954439249,20760.7156373117,6235.59377836296,11981.0609877054,27097.8987766536,46874.1046473486,2456.82602110543,21214.0379399508,2459.15616228973,3235.73650371633,11480.045178597,10359.8930865006,5240.67605820321,20148.4509432714,2640.70436385949,10679.8498143365,3923.76174742781,17755.6193058959,15753.4238984725,17977.3422192335,16691.7157879802,5819.30861388147,1688.09276328533,2672.35157039901,4174.37285933655,18364.0890286459,8610.78116397251,8378.63766246126,20794.7162689476,15039.4208022348,6907.89398402267,10075.025130598,45246.9480912387,26934.8217803295,16309.5011291386,12394.8993823115,8845.45485163986,9478.24352494767,6021.43070176092,29336.7479407587
